Time_hours,DO_observed,DO_simulated,Residuals
1806,9.11408333333333,8.01376880719919,-1.10031452613414
1807,9.0765,8.00976155743133,-1.06673844256867
1808,9.08466666666666,8.00623268281809,-1.07843398384857
1809,9.107,8.00316134127915,-1.10383865872085
1810,9.16391666666667,8.00051081118599,-1.16340585548068
1811,9.21825,7.99822849136179,-1.22002150863821
1812,9.24333333333333,7.9962459010815,-1.24708743225183
1813,9.27625,7.99447868007181,-1.28177131992819
1814,9.27716666666667,7.99282658851114,-1.28434007815553
1815,9.261,7.99117350702966,-1.26982649297034
1816,9.28583333333333,7.98938743670929,-1.29644589662404
1817,9.40841666666667,7.9873204990837,-1.42109616758297
1818,9.67483333333333,7.98480893613828,-1.69002439719505
1819,10.0925,7.98167311031019,-2.11082688968981
1820,10.45375,7.97771750448831,-2.47603249551169
1821,10.726,7.97273072201328,-2.75326927798672
1822,10.9014166666667,7.96711647552128,-2.93430019114542
1823,10.96625,7.96213863308639,-3.00411136691361
1824,10.6798333333333,7.95773109195462,-2.72210224137869
1825,10.32475,7.95378065743568,-2.37096934256432
1826,9.813,7.95018266423039,-1.86281733576961
1827,9.35641666666667,7.94684097643067,-1.409575690236
1828,8.98841666666667,7.9436679875195,-1.04474867914717
1829,8.78283333333333,7.94058462037096,-0.842248712962368
1830,8.66641666666667,7.93752032725023,-0.728896339416442
1831,8.63183333333333,7.93441308981355,-0.697420243519777
1832,8.65066666666667,7.93120941910828,-0.719457247558388
1833,8.6705,7.92786435557285,-0.742635644427152
1834,8.63425,7.92434146903677,-0.709908530963227
1835,8.5995,7.92061285872067,-0.678887141279334
1836,8.61541666666667,7.91665915323622,-0.698757513430445
1837,8.637,7.91246951058623,-0.724530489413767
1838,8.63433333333333,7.90804161816457,-0.726291715168763
1839,8.70891666666667,7.90338169275619,-0.805534973910484
1840,8.826,7.89850448053714,-0.927495519462857
1841,8.99491666666667,7.89343325707457,-1.1014834095921
1842,9.23691666666667,7.8881998273267,-1.34871683933997
1843,9.56191666666667,7.88284452564285,-1.67907214102382
1844,9.8605,7.87741621576341,-1.98308378423659
1845,10.10175,7.87197229081987,-2.22977770918013
1846,10.308,7.86657867333482,-2.44142132666518
1847,10.3261666666667,7.86130981522193,-2.46485685144477
1848,10.0830833333333,7.85624869778594,-2.22683463554737
1849,9.71041666666667,7.85148683172269,-1.85892983494398
1850,9.31633333333333,7.84713316013756,-1.46920017319577
1851,8.94858333333333,7.84327838253875,-1.10530495079458
1852,8.672,7.83985370464496,-0.83214629535504
1853,8.49691666666667,7.836777357285,-0.660139309381667
1854,8.45283333333334,7.83397368551772,-0.618859647815615
1855,8.4855,7.83137314863205,-0.654126851367951
1856,8.5335,7.82891232014696,-0.704587679853038
1857,8.61291666666667,7.82653388781152,-0.786382778855153
1858,8.68466666666667,7.82418665360483,-0.860480013061838
1859,8.72216666666667,7.82182553373609,-0.900341132930579
1860,8.73566666666667,7.81941155864454,-0.916255108022129
1861,8.70616666666667,7.8169118729995,-0.88925479366717
1862,8.64666666666667,7.81429973570035,-0.832366930966325
1863,8.71291666666667,7.81155451987652,-0.901362146790146
1864,8.84675,7.80866171288755,-1.03808828711245
1865,9.06525,7.80561291632299,-1.25963708367701
1866,9.32016666666667,7.8024058460025,-1.51776082066417
1867,9.64791666666667,7.79904433197578,-1.84887233469089
1868,9.95641666666667,7.7955383185226,-2.16087834814407
1869,10.1435833333333,7.79190386415281,-2.35167946918049
1870,10.2086666666667,7.78816314160631,-2.42050352506039
1871,10.2355,7.78434443785306,-2.45115556214694
1872,10.0850833333333,7.78048215409311,-2.30460117924019
1873,9.85258333333333,7.77661680575656,-2.07596652757677
1874,9.55316666666667,7.77279502250357,-1.7803716441631
1875,9.21941666666667,7.76906954822437,-1.4503471184423
1876,8.94966666666667,7.76549924103927,-1.1841674256274
1877,8.74191666666667,7.76214907329862,-0.979767593368052
1878,8.59608333333333,7.75909013158285,-0.836993201750477
1879,8.56191666666667,7.75639961670247,-0.805517049964201
1880,8.55908333333333,7.75416084369802,-0.804922489635306
1881,8.51375,7.75246324184014,-0.761286758159856
1882,8.5045,7.75137765798485,-0.753122342015148
1883,8.55791666666667,7.74990650360035,-0.808010163066322
1884,8.61725,7.74760036990362,-0.869649630096384
1885,8.646,7.74460779291102,-0.90139220708898
