Time_hours,DO_observed,DO_simulated,Residuals
1199,9.13225,9.28266049920811,0.150410499208105
1200,9.03783333333333,9.25142706552662,0.213593732193294
1201,8.87416666666667,9.13903633936897,0.264869672702298
1202,8.74766666666667,8.99630897402831,0.248642307361639
1203,8.64825,8.85708364129418,0.208833641294177
1204,8.49258333333333,8.73821703145248,0.245633698119148
1205,8.34366666666667,8.63958385328547,0.295917186618796
1206,8.36225,8.54675840177642,0.184508401776419
1207,8.357,8.46046686245432,0.103466862454319
1208,8.37991666666667,8.38232491407196,0.00240824740529177
1209,8.41625,8.31157059820967,-0.104679401790328
1210,8.44033333333333,8.2474542016971,-0.192879131636225
1211,8.443,8.18923825661324,-0.253761743386761
1212,8.44641666666667,8.13619754028638,-0.310219126380289
1213,8.42641666666667,8.07871598893719,-0.347700677729485
1214,8.437,8.00310334725388,-0.433896652746116
1215,8.44366666666667,7.96600299297578,-0.477663673690886
1216,8.47283333333333,8.00734757108475,-0.465485762248576
1217,8.44816666666667,8.14086934635685,-0.307297320309818
1218,8.50058333333333,8.35410020336236,-0.146483129970969
1219,8.59491666666667,8.60837164646575,0.0134549797990822
1220,8.68325,8.85943905929656,0.176189059296563
1221,8.80541666666667,9.10251676095524,0.297100094288574
1222,8.93408333333333,9.27702667740468,0.342943344071347
1223,9.02116666666667,9.34559658798798,0.324429921321308
1224,9.01258333333333,9.30214441466966,0.289561081336334
1225,8.9195,9.17187822203566,0.252378222035658
1226,8.82716666666667,9.01129621729328,0.184129550626611
1227,8.73183333333333,8.88345646778841,0.151623134455082
1228,8.65566666666667,8.77073537237864,0.115068705711966
1229,8.6205,8.6688292444395,0.048329244439504
1230,8.59283333333333,8.57651242493487,-0.0163209083984608
1231,8.57133333333333,8.49268485176377,-0.0786484815695569
1232,8.61775,8.41637205976046,-0.201377940239537
1233,8.665,8.34672518069438,-0.318274819305623
1234,8.716,8.28302094327015,-0.432979056729847
1235,8.74458333333333,8.22466167312763,-0.519921660205702
1236,8.75591666666667,8.17117529284183,-0.584741373824837
1237,8.78208333333333,8.11844128744697,-0.663642045886357
1238,8.76658333333333,8.04020882399576,-0.726374509337568
1239,8.72733333333334,7.98440237666322,-0.742930956670117
1240,8.76108333333333,7.99707914333049,-0.764004190002836
1241,8.82008333333333,8.10004134320725,-0.720041990126079
1242,8.88183333333333,8.29083621683171,-0.590997116501622
1243,8.97783333333333,8.54275602607061,-0.435077307262723
1244,9.1155,8.80483805411924,-0.310661945880764
1245,9.25958333333333,9.03268615981955,-0.226897173513777
1246,9.41433333333333,9.21654011437773,-0.197793218955603
1247,9.5,9.32496290176997,-0.175037098230026
1248,9.4895,9.3436712669359,-0.145828733064098
1249,9.35916666666667,9.2763599963747,-0.0828066702919656
1250,9.20575,9.14470191814516,-0.0610480818548425
1251,9.05508333333333,8.98834790186561,-0.066735431467718
1252,8.91966666666667,8.85987187494136,-0.0597947917253112
1253,8.84083333333333,8.75258508181058,-0.0882482515227458
1254,8.78591666666667,8.65538540799016,-0.130531258676507
1255,8.77791666666667,8.56719513560062,-0.210721531066055
1256,8.76141666666667,8.48702854076705,-0.274388125899621
1257,8.75141666666667,8.41399189361916,-0.337424773047507
1258,8.76483333333333,8.34728345829123,-0.417549875042104
1259,8.77216666666667,8.28619349292211,-0.485973173744563
1260,8.75008333333333,8.23010424965525,-0.519979083678079
1261,8.74075,8.16014354778425,-0.580606452215754
1262,8.7705,8.07724115700789,-0.69325884299211
1263,8.79083333333333,8.03330135030941,-0.757531983023922
1264,8.86583333333333,8.06161684142699,-0.804216491906336
1265,8.93675,8.17555428041221,-0.761195719587793
1266,8.99383333333333,8.36855425362998,-0.625279079703352
1267,9.09866666666667,8.6141312837586,-0.484535382908074
1268,9.2105,8.86587382978971,-0.344626170210285
1269,9.36641666666667,9.07938531954838,-0.287031347118285
1270,9.5275,9.24736696216688,-0.280133037833124
1271,9.63575,9.34867535144889,-0.287074648551107
1272,9.624,9.37323289656384,-0.250767103436159
1273,9.53408333333333,9.32303614040541,-0.21104719292792
1274,9.41375,9.21215575959157,-0.201594240408427
1275,9.26983333333333,9.06673656446458,-0.203096768868745
1276,9.13216666666667,8.92499749909098,-0.207169167575687
1277,9.03775,8.8147828556504,-0.222967144349603
1278,8.982,8.71448764652193,-0.267512353478068
1279,8.9615,8.62261619633178,-0.338883803668219
1280,8.98616666666667,8.53896831534378,-0.447198351322886
1281,9.0465,8.46347211477367,-0.583027885226331
1282,9.06783333333333,8.39618400678905,-0.67164932654428
1283,9.12441666666667,8.33728870450942,-0.787127962157248
1284,9.1665,8.28709922200618,-0.879400777993821
1285,9.19975,8.24605687430259,-0.953693125697413
1286,9.177,8.21473127737381,-0.962268722626188
1287,9.17566666666667,8.19382034814689,-0.981846318519775
1288,9.24033333333333,8.20382033400289,-1.03651299933044
1289,9.297,8.27893812022488,-1.01806187977512
1290,9.39583333333333,8.41412556363428,-0.981707769699055
1291,9.499,8.59672625023346,-0.902273749766545
1292,9.61883333333333,8.80709822291825,-0.811735110415077
1293,9.76683333333333,9.01861398147794,-0.748219351855386
1294,9.88125,9.19738406777912,-0.683865932220884
1295,9.92516666666667,9.28176189276731,-0.643404773899356
1296,9.88316666666667,9.2733827782126,-0.60978388845407
1297,9.73241666666667,9.20666214459934,-0.525754522067327
1298,9.5285,9.10921111624607,-0.419288883753927
1299,9.32766666666667,9.00183652130549,-0.325830145361182
1300,9.15525,8.89854089176445,-0.256709108235551
1301,9.01433333333333,8.8063094305113,-0.208023902822028
1302,8.90791666666667,8.72364248766328,-0.18427417900339
1303,8.929,8.64907064158916,-0.279929358410838
1304,9.00591666666667,8.5819485477918,-0.423968118874866
1305,9.06508333333333,8.52164749609352,-0.543435837239807
1306,9.14775,8.4675554106361,-0.680194589363897
1307,9.24708333333333,8.41907684988079,-0.82800648345254
1308,9.3465,8.37563300660829,-0.970866993391709
1309,9.42241666666667,8.33666170791878,-1.08575495874789
1310,9.50441666666667,8.29818563321002,-1.20623103345665
1311,9.55558333333333,8.25846641737691,-1.29711691595642
1312,9.6295,8.30129497744078,-1.32820502255922
1313,9.69275,8.45540589436869,-1.23734410563131
1314,9.75341666666667,8.67007763041624,-1.08333903625043
1315,9.90266666666667,8.90443678552126,-0.998229881145409
1316,10.0304166666667,9.14709628387879,-0.883320382787911
1317,10.12175,9.36310951855825,-0.758640481441748
1318,10.249,9.49955269683073,-0.749447303169273
1319,10.3394166666667,9.55156021832533,-0.787856448341374
1320,10.3568333333333,9.5285051799838,-0.828328153349496
1321,10.2863333333333,9.44161860979288,-0.84471472354042
1322,10.1310833333333,9.31395450429714,-0.817128829036157
1323,9.93325,9.18038982859906,-0.752860171400938
1324,9.7535,9.06943797985737,-0.68406202014263
1325,9.60341666666667,8.97057417890614,-0.632842487760531
1326,9.48975,8.88178460490168,-0.607965395098317
1327,9.48625,8.80172819477683,-0.684521805223167
1328,9.50958333333333,8.72931481663843,-0.780268516694901
1329,9.56383333333333,8.66370526976732,-0.90012806356601
1330,9.61916666666667,8.5954376641749,-1.02372900249177
1331,9.63491666666667,8.50292862330995,-1.13198804335672
1332,9.64583333333333,8.41212894376553,-1.23370438956781
1333,9.6445,8.34717064990115,-1.29732935009885
1334,9.628,8.32551224001892,-1.30248775998108
1335,9.63783333333333,8.35793868636351,-1.27989464696982
1336,9.74525,8.44856143512213,-1.29668856487787
1337,9.82175,8.59481840642458,-1.22693159357542
1338,9.93458333333333,8.78747399434321,-1.14710933899012
1339,10.118,9.01061906689296,-1.10738093310704
1340,10.3109166666667,9.24167096603131,-1.06924570063539
1341,10.51675,9.4513735076583,-1.0653764923417
1342,10.6845,9.60237217879012,-1.08212782120988
1343,10.7594166666667,9.6490386012278,-1.1103780654389
1344,10.716,9.6128545182222,-1.1031454817778
1345,10.5845833333333,9.52648014775098,-1.05810318558232
1346,10.4014166666667,9.41557654838906,-0.985840118277642
1347,10.1821666666667,9.29880561930864,-0.883361047358063
1348,9.976,9.18783010027917,-0.788169899720835
1349,9.81958333333333,9.08731357166737,-0.732269761665961
1350,9.73091666666667,8.99600739341074,-0.734909273255926
1351,9.7525,8.91329491279715,-0.839205087202854
1352,9.80833333333334,8.83862405175555,-0.969709281577789
1353,9.87041666666667,8.77136952740277,-1.0990471392639
1354,9.93883333333333,8.71091891880302,-1.22791441453031
1355,9.98266666666667,8.65667266696788,-1.32599399969879
1356,9.99708333333333,8.60804407485637,-1.38903925847696
1357,9.98783333333333,8.56414182891469,-1.42369150441863
1358,9.96466666666666,8.51232947761643,-1.45233718905023
1359,9.94866666666667,8.48944312618567,-1.459223540481
1360,9.97816666666667,8.53369172693165,-1.44447493973502
1361,10.0379166666667,8.65501794701007,-1.38289871965663
1362,10.1476666666667,8.83510994136265,-1.31255672530405
1363,10.312,9.04013288804594,-1.27186711195406
1364,10.50275,9.24988097846517,-1.25286902153483
1365,10.7015833333333,9.44476835062049,-1.25681498271281
1366,10.8804166666667,9.60255162597568,-1.27786504069102
1367,10.9548333333333,9.6932897285288,-1.2615436048045
1368,10.9020833333333,9.66659355632591,-1.23548977700739
1369,10.7615833333333,9.5639504007619,-1.1976329325714
1370,10.5784166666667,9.43267975690877,-1.14573690975793
1371,10.3745833333333,9.30446376074029,-1.07011957259301
1372,10.1871666666667,9.195347189132,-0.991819477534696
1373,10.0579166666667,9.10573745986123,-0.952179206805468
1374,9.99233333333333,9.02222050805404,-0.970112825279285
1375,9.98033333333333,8.94384279270857,-1.03649054062476
1376,10.0056666666667,8.8724660274167,-1.13320063925
1377,10.0608333333333,8.8075179224173,-1.253315410916
1378,10.12825,8.74837388436062,-1.37987611563937
1379,10.1805833333333,8.69435701630823,-1.48622631702507
1380,10.1835,8.64473811773304,-1.53876188226696
1381,10.17325,8.59873568451932,-1.57451431548068
1382,10.1555,8.56107346484654,-1.59442653515346
1383,10.1408333333333,8.57320346006539,-1.56762987326791
1384,10.1804166666667,8.62850635737076,-1.55191030929594
1385,10.2485833333333,8.71007676779099,-1.53850656554232
1386,10.3456666666667,8.80328435588911,-1.54238231077759
1387,10.4796666666667,8.89577383976291,-1.58389282690379
1388,10.6555,8.97746499104486,-1.67803500895514
1389,10.8596666666667,9.04055263490219,-1.81911403176451
1390,11.0438333333333,9.07950665003681,-1.96432668329649
1391,11.112,9.09107196868538,-2.02092803131462
1392,11.0248333333333,9.07426857661926,-1.95056475671404
1393,10.849,9.03039151314453,-1.81860848685547
1394,10.6323333333333,8.96301087110199,-1.6693224622313
1395,10.3985,8.8810508974117,-1.5174491025883
1396,10.2185833333333,8.80555292564615,-1.41303040768715
1397,10.1036666666667,8.73821825338002,-1.36544841328668
1398,10.0529166666667,8.67793880846913,-1.37497785819757
1399,10.0559166666667,8.62376179568199,-1.43215487098471
1400,10.0869166666667,8.57488969669987,-1.51202696996683
1401,10.1250833333333,8.53068027011671,-1.59440306321659
1402,10.1103333333333,8.49064655143919,-1.61968678189411
1403,10.0888333333333,8.45445685308668,-1.63437648024662
1404,10.0773333333333,8.42185417760023,-1.65547915573307
1405,10.103,8.36753336103692,-1.73546663896308
1406,10.1135,8.30504209860161,-1.80845790139839
1407,10.1415833333333,8.27330759483379,-1.86827573849951
1408,10.1936666666667,8.29789407799891,-1.89577258866779
1409,10.2745833333333,8.39100280008834,-1.88358053324496
1410,10.36825,8.55147203681936,-1.81677796318064
1411,10.5286666666667,8.76477708763518,-1.76388957903152
1412,10.7218333333333,9.00303027570496,-1.71880305762834
1413,10.9084166666667,9.22498094792375,-1.68343571874295
1414,11.0470833333333,9.37352443221939,-1.67355890111391
1415,11.0723333333333,9.4166492578008,-1.6556840755325
1416,10.9991666666667,9.38555035094482,-1.61361631572188
1417,10.82475,9.30975819215914,-1.51499180784086
1418,10.5828333333333,9.21256950887702,-1.37026382445628
1419,10.3175,9.11104727545733,-1.20645272454267
1420,10.1099166666667,9.0160207131845,-1.09389595348221
1421,9.99058333333333,8.93208529026853,-1.0584980430648
1422,9.94241666666667,8.85760272184504,-1.08481394482163
1423,9.94308333333333,8.78862339896137,-1.15445993437196
1424,9.98625,8.72520646205229,-1.26104353794771
1425,10.0690833333333,8.666117340721,-1.4029659926123
1426,10.1375833333333,8.61085726909357,-1.52672606423973
1427,10.1765,8.55968974543074,-1.61681025456926
1428,10.1911666666667,8.51364053212785,-1.67752613453885
1429,10.1805833333333,8.47449765571492,-1.70608567761838
1430,10.1648333333333,8.4448114068566,-1.7200219264767
1431,10.1635,8.42789434035218,-1.73560565964782
1432,10.2074166666667,8.43762455544278,-1.76979211122392
1433,10.2588333333333,8.49369362238973,-1.76513971094356
1434,10.34125,8.56787214513442,-1.77337785486558
1435,10.5026666666667,8.63639554342401,-1.86627112324269
1436,10.6395833333333,8.68376649766755,-1.95581683566575
1437,10.7000833333333,8.70275494893592,-1.99732838439738
1438,10.7443333333333,8.69439809896185,-2.04993523437145
1439,10.77,8.66800041013994,-2.10199958986006
1440,10.6034166666667,8.63858166102917,-1.96483500563753
1441,10.475,8.59617738970221,-1.87882261029779
1442,10.3695,8.54390261088936,-1.82559738911064
1443,10.26175,8.48997489653851,-1.77177510346148
1444,10.1710833333333,8.43988817054347,-1.73119516278983
1445,10.1145833333333,8.39641270874391,-1.71817062458939
1446,10.0979166666667,8.35959513892543,-1.73832152774127
1447,10.10325,8.32675844081952,-1.77649155918048
1448,10.12275,8.2957299411531,-1.8270200588469
1449,10.13575,8.26748312807252,-1.86826687192748
1450,10.1549166666667,8.24206459204369,-1.91285207462301
1451,10.1718333333333,8.21967405283939,-1.95215928049391
1452,10.1936666666667,8.2006644227464,-1.9930022439203
1453,10.2154166666667,8.18554180656549,-2.02987486010121
1454,10.2185,8.17496550161139,-2.04353449838861
1455,10.2205,8.16974799771287,-2.05075200228713
1456,10.2421666666667,8.19916196587756,-2.04300470078914
1457,10.3208333333333,8.3035954584194,-2.0172378749139
1458,10.4451666666667,8.44240399234782,-2.00276267431888
1459,10.5901666666667,8.58246910772701,-2.00769755893969
1460,10.7268333333333,8.70145703522169,-2.02537629811161
1461,10.8554166666667,8.78781869609708,-2.06759797056962
1462,10.9443333333333,8.84078970221891,-2.10354363111439
1463,10.9456666666667,8.87039035605346,-2.07527631061324
1464,10.8435,8.89724104602627,-1.94625895397373
1465,10.652,8.89015639989136,-1.76184360010864
1466,10.47225,8.83375975718792,-1.63849024281208
1467,10.2951666666667,8.75617225344514,-1.53899441322156
1468,10.14,8.67758433853561,-1.46241566146439
1469,10.0560833333333,8.61025577667536,-1.44582755665794
1470,9.98975,8.55851564642385,-1.43123435357615
1471,9.96841666666667,8.51876234068399,-1.44965432598268
1472,9.98308333333333,8.48172175363438,-1.50136157969895
1473,10.011,8.44863742879471,-1.56236257120529
1474,10.05725,8.41880430741242,-1.63844569258758
1475,10.1161666666667,8.39147296953227,-1.72469369713443
1476,10.1729166666667,8.36724956557448,-1.80566710109222
1477,10.1966666666667,8.3480958163348,-1.8485708503319
1478,10.2235833333333,8.33732901298445,-1.88625432034885
1479,10.255,8.33962201707014,-1.91537798292986
1480,10.3049166666667,8.41555460602835,-1.88936206063835
1481,10.38375,8.59723977766427,-1.78651022233573
1482,10.48975,8.84053156802769,-1.64921843197231
1483,10.60275,9.10782158690167,-1.49492841309833
1484,10.71775,9.36810192595287,-1.34964807404713
1485,10.8939166666667,9.59696515873157,-1.29695150793513
1486,11.0630833333333,9.77660434067165,-1.28647899266165
1487,11.14775,9.89554992313413,-1.25220007686587
1488,11.09775,9.90115968433791,-1.19659031566209
1489,10.88675,9.80235882380811,-1.08439117619189
1490,10.6241666666667,9.65339710338382,-0.970769563282882
1491,10.3809166666667,9.49458739752749,-0.886329269139212
1492,10.1585833333333,9.35230569332488,-0.806277640008421
1493,10.017,9.2389910904851,-0.778008909514904
1494,9.93841666666667,9.15314580134056,-0.785270865326108
1495,9.9085,9.07933515084703,-0.829164849152965
1496,9.9615,9.00335272837761,-0.958147271622391
1497,10.0428333333333,8.9335962343196,-1.1092370990137
1498,10.1205833333333,8.86988564046755,-1.25069769286575
1499,10.2314166666667,8.81214100497061,-1.41927566169609
1500,10.298,8.76058698266002,-1.53741301733998
1501,10.301,8.71575282504914,-1.58524717495086
1502,10.2845,8.67847238033337,-1.60602761966663
1503,10.26525,8.65721619213005,-1.60803380786995
1504,10.2790833333333,8.73390212728549,-1.54518120604781
1505,10.3341666666667,8.89968257194402,-1.43448409472268
1506,10.46925,9.11844100297571,-1.35080899702429
1507,10.6556666666667,9.3587142196547,-1.29695244701201
1508,10.8868333333333,9.59369234365925,-1.29314098967405
1509,11.0678333333333,9.80121881907173,-1.26661451426157
1510,11.186,9.96379041237862,-1.22220958762138
1511,11.24725,10.0685572124705,-1.17869278752951
1512,11.1949166666667,10.065247024984,-1.1296696416827
1513,11.0438333333333,9.94986014597997,-1.09397318735333
1514,10.8065833333333,9.79265698943784,-1.01392634389546
1515,10.5491666666667,9.64041667057429,-0.908749996092411
1516,10.3561666666667,9.51606517380366,-0.840101492863043
1517,10.2049166666667,9.41867535273797,-0.786241313928729
1518,10.0905,9.32670356892812,-0.763796431071883
1519,10.04325,9.23990471679987,-0.803345283200127
1520,10.0020833333333,9.16074756233263,-0.841335771000672
1521,10.002,9.08814589397974,-0.913854106020265
1522,10.0446666666667,9.0213417323971,-1.0233249342696
1523,10.1089166666667,8.95990533044317,-1.14901133622353
1524,10.1258333333333,8.90373517317893,-1.22209816015437
1525,10.1113333333333,8.83398588673882,-1.27734744659448
1526,10.078,8.76510134093385,-1.31289865906615
1527,10.0765,8.75037874375166,-1.32612125624834
1528,10.1155833333333,8.81903932145129,-1.29654401188201
1529,10.263,8.97582555281822,-1.28717444718178
1530,10.4580833333333,9.20100116916436,-1.25708216416894
1531,10.69225,9.45035118102627,-1.24189881897373
1532,10.9251666666667,9.68215126413603,-1.24301540253067
1533,11.1443333333333,9.8920858109794,-1.2522475223539
1534,11.36825,10.0673307400806,-1.30091925991939
1535,11.5128333333333,10.186430462232,-1.32640287110127
1536,11.4709166666667,10.2192978804942,-1.25161878617247
1537,11.2694166666667,10.1404708275264,-1.12894583914033
1538,11.0249166666667,10.0041127210589,-1.02080394560781
1539,10.7935,9.85636738980692,-0.937132610193077
1540,10.5633333333333,9.72262500025283,-0.840708333080471
1541,10.4078333333333,9.611374327184,-0.796459006149304
1542,10.3229166666667,9.51438562739936,-0.808531039267343
1543,10.2834166666667,9.42377864507593,-0.859638021590772
1544,10.25375,9.34086364444993,-0.912886355550068
1545,10.2876666666667,9.26498879076669,-1.02267787590001
1546,10.3373333333333,9.19560422257636,-1.14172911075694
1547,10.351,9.13226205173394,-1.21873794826606
1548,10.3789166666667,9.07461636339925,-1.30430030326746
1549,10.3968333333333,9.02016751045741,-1.37666582287589
1550,10.412,8.94793459149503,-1.46406540850497
1551,10.4450833333333,8.91016627534052,-1.53491705799278
1552,10.5364166666667,8.95457450782105,-1.58184215884565
1553,10.6708333333333,9.09677762986105,-1.57405570347225
1554,10.83625,9.32030037748221,-1.51594962251779
1555,11.0545833333333,9.57657388180346,-1.47800945152984
1556,11.2578333333333,9.80862717247126,-1.44920616086204
1557,11.5345833333333,10.0183702308834,-1.51621310244987
1558,11.7594166666667,10.193672626035,-1.5657440406317
1559,11.8570833333333,10.312732902493,-1.54435043084027
1560,11.7761666666667,10.3452254059417,-1.43094126072505
1561,11.5403333333333,10.2661736415808,-1.27415969175254
1562,11.2636666666667,10.1238183455303,-1.13984832113643
1563,10.9815,9.97427514789141,-1.00722485210859
1564,10.74025,9.84591954266506,-0.894330457334938
1565,10.54425,9.7393292618217,-0.804920738178303
1566,10.414,9.63995809560241,-0.774041904397587
1567,10.348,9.54952034474384,-0.798479655256161
1568,10.33325,9.46664100285419,-0.866608997145814
1569,10.3515,9.39022954915005,-0.961270450849945
1570,10.4118333333333,9.31963516818274,-1.09219816515056
1571,10.49325,9.25464674983821,-1.23860325016179
1572,10.5570833333333,9.18597617922169,-1.37110715411161
1573,10.6170833333333,9.09794850568285,-1.51913482765045
1574,10.6555,9.0461185006005,-1.6093814993995
1575,10.7110833333333,9.0699202219371,-1.6411631113962
1576,10.8371666666667,9.18310716031773,-1.65405950634898
1577,10.98775,9.37375223903003,-1.61399776096997
1578,11.2226666666667,9.6042478140243,-1.6184188526424
1579,11.4170833333333,9.8160116842593,-1.601071649074
1580,11.5696666666667,9.99723471336314,-1.57243195330356
1581,11.7708333333333,10.1527263197304,-1.61810701360288
1582,12.0261666666667,10.2760847638464,-1.75008190282032
1583,12.0818333333333,10.3538896833617,-1.72794364997162
1584,12.0095833333333,10.3657020930924,-1.64388124024089
1585,11.7835833333333,10.2903687099419,-1.49321462339136
1586,11.51125,10.1566958058761,-1.3545541941239
1587,11.2266666666667,10.0097364751628,-1.21693019150393
1588,10.9654166666667,9.87671578334798,-1.08870088331872
1589,10.7579166666667,9.7666905548042,-0.991226111862499
1590,10.6180833333333,9.67060248389262,-0.947480849440684
1591,10.5760833333333,9.57918275732865,-0.996900576004645
1592,10.621,9.49512935699291,-1.12587064300709
1593,10.6965,9.41775353965378,-1.27874646034622
1594,10.7669166666667,9.3464485989281,-1.4204680677386
1595,10.8285,9.28068986528119,-1.54781013471881
1596,10.8841666666667,9.22003470602681,-1.66413196063989
1597,10.9106666666667,9.16358843007993,-1.74707823658677
1598,10.92375,9.10934167813246,-1.81440832186754
1599,10.9428333333333,9.08676581628779,-1.85606751704551
1600,11.0090833333333,9.12193418437899,-1.88714914895431
1601,11.1165,9.22648690233971,-1.89001309766029
1602,11.2860833333333,9.3976308702042,-1.8884524631291
1603,11.5005833333333,9.6181397681073,-1.882443565226
1604,11.7406666666667,9.85635405628442,-1.88431261038228
1605,12.0048333333333,10.0670988911853,-1.93773444214797
1606,12.14675,10.2300468681948,-1.91670313180522
1607,12.2044166666667,10.3351835488884,-1.86923311777832
1608,12.1544166666667,10.3718352402004,-1.78258142646633
1609,11.9420833333333,10.3388913792555,-1.60319195407777
1610,11.62425,10.2448045333692,-1.37944546663082
1611,11.31875,10.1075904000472,-1.21115959995284
1612,11.0368333333333,9.95482780698584,-1.08200552634746
1613,10.8190833333333,9.82234207303615,-0.996741260297155
1614,10.6999166666667,9.6939350158557,-1.005981650811
1615,10.6591666666667,9.55968734168999,-1.09947932497671
1616,10.6660833333333,9.43248415723864,-1.23359917609466
1617,10.717,9.32308670699922,-1.39391329300078
1618,10.7743333333333,9.24013237326723,-1.53420096006606
1619,10.837,9.1901346761361,-1.6468653238639
1620,10.91875,9.17748327349716,-1.74126672650284
1621,10.9621666666667,9.20444396103972,-1.75772270562698
1622,10.94525,9.27115867225099,-1.67409132774901
1623,10.9520833333333,9.37564547841611,-1.57643785491719
1624,11.0154166666667,9.51379858861816,-1.50161807804854
1625,11.1234166666667,9.67938834973815,-1.44402831692855
1626,11.2813333333333,9.864061246455,-1.4172720868783
1627,11.4795,10.0573399012456,-1.42216009875441
1628,11.7075,10.2466230743847,-1.46087692561528
1629,11.99725,10.4171856639451,-1.5800643360549
1630,12.2283333333333,10.5513959199353,-1.67693741339803
1631,12.31125,10.6086981724897,-1.70255182751029
1632,12.2375833333333,10.5869134458527,-1.65066988748064
1633,11.9736666666667,10.503875418374,-1.46979124829267
1634,11.6205,10.3777432128038,-1.2427567871962
1635,11.2955833333333,10.227001396292,-1.06858193704127
1636,10.989,10.0704599803889,-0.918540019611125
1637,10.7895,9.92724262075984,-0.862257379240164
1638,10.65375,9.8021096228776,-0.851640377122397
1639,10.5929166666667,9.68715187782462,-0.905764788842081
1640,10.61725,9.58096057098953,-1.03628942901047
1641,10.6469166666667,9.48246812248096,-1.16444854418573
1642,10.7214166666667,9.39094818712751,-1.33046847953919
1643,10.8105,9.30601565447772,-1.50448434552228
1644,10.8948333333333,9.22762664880013,-1.66720668453317
1645,10.93,9.13891239002238,-1.79108760997762
1646,10.9354166666667,9.0521795543705,-1.88323711229621
1647,10.9405,9.01679618292099,-1.92370381707901
1648,11.0226666666667,9.06073243539676,-1.96193423126994
1649,11.1481666666667,9.19010595856347,-1.95806070810323
1650,11.3475833333333,9.38918188622959,-1.95840144710371
1651,11.582,9.62037283924636,-1.96162716075364
1652,11.8466666666667,9.84861926755836,-1.99804739910834
1653,12.1716666666667,10.0574401224287,-2.114226544238
1654,12.37525,10.2049035003536,-2.17034649964641
1655,12.3986666666667,10.2669223607021,-2.13174430596461
1656,12.1514166666667,10.2383094665619,-1.9131072001048
1657,11.7380833333333,10.1327773847393,-1.605305948594
1658,11.3460833333333,9.98293848575917,-1.36314484757413
1659,10.98625,9.83390423383204,-1.15234576616796
1660,10.6740833333333,9.69970398885065,-0.974379344482651
1661,10.4439166666667,9.57803169380087,-0.865884972865832
1662,10.348,9.46684580426602,-0.881154195733977
1663,10.3726666666667,9.36441125616564,-1.00825541050106
1664,10.4089166666667,9.26929946575543,-1.13961720091127
